for th|向前,以后|1|1|14|70920|4|1.9|3
forth coming|即将到来的|1|1|9|35578|1|1.8|8
fort night|两星期|1|1|9|56247|1|1.8|8
hos pi ta li ty|好客,殷勤,气候宜人|1|1|8|57181|1|1.6|7
host|主人,一大群,主办|1|1|8|39874|1|1.6|7
hos ta ge|人质|1|1|12|51436|2|2.1|9
hos te ss|女主人|1|1|10|254826|2|1.7|2
hos tile|敌人的,反对的|1|1|10|74933|1|2|9
hound|卑鄙的人,烦扰|1|1|15|106328|4|2|3
ho ver|翱翔,仿徨,翱翔|43155|53440266|30|112748|5|4.8|15
howl|嚎叫,大声哭|1|1|10|36674|1|1.9|9
do ck|船坞,被告席,对接|1|1|12|191681|4|1.4|-1
doc trine|教义|1|1|11|139088|3|1.6|-1
do na te|捐赠|1|1|2|2409|1|0.5|1
do se|剂量,服药|1|1|11|38539|2|1.9|4
dot|圆点|1|1|11|23254|1|2.2|10
in ti mate|亲密的|1|1|14|131812|3|2.2|3
in ti mi date|恐吓|231571|53440266|38|267339|9|5.2|18
in tri cate|错综复杂的,难分析的|41517|53440267|28|210455|5|4.3|14
in tri gue|搞阴谋诡计,密谋策划,阴谋|41517|53440268|28|179360|5|4.4|15
in trin sic|固有的|214094|53440268|37|365691|9|4.9|18
in tru de|闯入,打搅|1|1|10|46533|1|2|9
in tui tion|直觉|200988|53440269|35|227467|8|4.9|15
in va de|侵入|1|1|2|4761|1|0.5|1
in va sion|侵入|172589|53440269|32|306443|7|4.6|16
in va lid|病人,伤残的,无效的|1|1|10|133759|1|2|9
in valuable|无价的|1|1|11|78040|1|2.2|10
in vari able|恒定的|1|1|12|66144|2|2.1|1
pro fi cien cy|熟练|1|1|11|162006|2|1.9|3
pro file|侧面,印象,概述,写简介|1|1|12|76056|2|2.1|2
rip|扯破,裂口|1|1|12|58779|2|2.1|3
ri pe|成熟的,做好充分准备|1|1|12|73772|3|1.8|1
ri tual|典礼的,通常的,典礼|408654|53440270|41|324387|13|4.6|13
roar|哄叫,轰鸣|1|1|14|84450|3|2.1|2
roa st|烤|1|1|10|85915|1|2|9
rob|抢劫|1|1|13|65764|3|2|2
ro bu st|有活力的,强健的,粗野的,浓烈的|1|1|12|110075|2|2.1|2
ro ck|岩石,动摇|1|1|10|28778|1|2|9
rod|杆|1|1|12|76909|2|2.1|1
mo tion|运动,提议,做手势|1|1|10|52146|1|2|9
mo ti va te|激发|172589|53440271|32|391630|7|4.6|16
mo tive|目的,运动的|1|1|11|71539|2|1.8|3
mo tor|发动机|1|1|10|32593|1|2|9
mount|登上,安装,增加|37148|53440271|27|146560|5|4.2|13
mourn|悼念|181326|53440272|33|156513|7|4.7|16
mo ve|移动,迁移,感动|1|1|10|25517|1|2|9
s ti ff|硬的,拘谨的,艰难的|1|1|9|92977|1|1.8|8
s till|仍旧,还要,禁止的|1|1|9|33536|1|1.8|8
s ting|刺|1|1|11|37359|2|1.9|2
s ti tch|一针,少许,缝合|1|1|11|199162|3|1.6|3
bo dy|身体,尸体,物体,团体,群|1|1|10|31588|1|1.9|9
boo t|靴子,行李箱,而且,猛踢|1|1|9|73582|1|1.8|8
boo th|货摊,电话亭|1|1|10|54704|2|1.7|5
bo som|胸部|1|1|9|68442|1|1.8|8
boss|工头,指挥|1|1|10|21774|1|2|9
bo ta ny|植物学|139821|53440272|28|160517|6|4.1|15
bo ttom|基础,海底|1|1|9|42646|1|1.8|8
art|艺术,技艺,文科|1|1|2|4518|1|0.5|1
ar te ry|动脉,干线|1|1|9|180300|2|1.3|5
ar ti cle|文章,物品,项目|1|1|9|25973|1|1.8|8
ar ti cu late|发音清晰的,有说话能力的|1|1|11|88184|3|1.6|2
ar ti fi cial|人工的,模拟的|1|1|9|35013|2|1.5|5
ar ti st|艺术家|1|1|2|2238|1|0.5|1
ar tis tic|艺术的|1|1|7|29468|1|1.4|6
dis rupt|扰乱,混乱的,瓦解的|1|1|12|193155|4|1.5|4
di ssi pa te|消散,浪费|139821|53440273|28|340838|6|4.1|18
dis tan ce|距离|1|1|7|1627795|1|1.4|6
dis tant|久远的|1|1|12|220088|2|2|2
dis till|蒸馏,提取的精华,滴下|1|1|12|59403|2|2.1|2
dis tress|苦恼,危难,不幸|408860|53440273|43|325782|12|5.3|17
dis tri ct|地区|198803|53440274|34|119339|7|5|16
dis turb|扰乱|1|1|15|170822|4|2|4
dis tur ban ce|骚乱|1|1|16|121165|4|2.3|4
eve|前夕,傍晚|1|1|10|26727|1|2|9
even|甚至,连,平的,偶数的,均匀的,拉平|1|1|2|22582|1|0.5|1
e vent|事件|1|1|10|18117|1|2|9
e ven tua lly|最后|1|1|10|32182|1|2|9
ever|曾经,总是|1|1|11|50523|1|2.1|10
for|向往,对于,代表,赞成,因为|1|1|2|12888|1|0.5|1
for bid|禁止|4|53043611|12|34764|1|2.4|11
fo re head|前额|1|1|10|61265|1|2|9
fo reign|外国的,外来的,无关的|1|1|10|39202|1|2|9
fo reign er|外国的|1|1|2|7316|1|0.5|1
look|看,外表|1|1|2|2162|1|0.5|1
loom|织布机,隐现|1|1|12|6362969|2|2.1|2
loop|循环|1|1|9|31334|1|1.8|8
loo se|松的|1|1|10|29179|1|2|9
loo sen|放松|1|1|10|25112|1|2|9
lor d|上帝,领主|1|1|13|86760|2|2.3|4
lo rry|卡车|1|1|13|49722|2|2.3|4
lo tte ry|彩票,碰运气的事|200988|53440275|35|240933|7|5.1|16
loud spea ker|扬声器|1|1|9|30405|1|1.8|8
moan|呻吟声,不满,悲叹|1|1|9|67853|1|1.8|8
mo b|暴徒,一群,成群暴动|1|1|12|53362|3|1.8|-1
mo bile|可动的,运动的|1|1|10|27257|1|2|9
mo bi lize|动员,调动|172589|53440275|32|194235|6|4.9|17
mo dule|模数,登月舱|1|1|9|120816|1|1.8|8
moul d|模子,浇筑|1|1|12|62615|2|2.1|2
pre text|借口|1|1|14|193468|2|2.4|4
pre tty|漂亮的,相当的|1|1|10|68188|1|2|9
pre vail|流行,占优势|1|1|15|166560|4|2.1|1
pre va lent|流行的|408723|53440276|42|725318|12|5.1|16
rhy thm|节奏|1|1|10|56819|1|2|9
rib|肋骨,嘲笑|1|1|12|53263|2|2.1|2
ri bbon|丝带|1|1|10|58168|1|1.9|9
rid|使摆脱|214094|53440276|37|194623|9|5|14
ri ddle|谜语|1|1|11|63765|2|1.9|5
ri dge|山脉,鼻梁|1|1|14|115939|4|1.9|2
ri di cu lous|可笑的,荒谬的|1|1|13|109831|3|2|1
ri gid|刚性的,严格的|1|1|12|91493|2|2.1|4
ri go rous|严格的,严酷的|1|1|14|193737|4|1.9|3
rim|边缘|1|1|12|56336|2|2.1|4
rio t|骚乱,暴乱|1|1|13|52437|2|2.3|4
s ta tic|静态的|1|1|10|40090|1|2|9
s ta tion|火车站,局,电台,身份,安置|1|1|11|47152|1|2.2|10
s ta tio na ry|固定的|1|1|10|54967|1|2|9
s ta tio ne ry|文具|1|1|13|185888|4|1.7|1
s tea k|肉片|1|1|14|94653|3|2.2|2
s team|蒸发,行驶|1|1|11|55078|2|1.9|2
s tee p|陡峭的|1|1|14|66294|4|1.9|1
s te reo type|铅版,老套|1|1|14|242792|4|1.9|3
s te ward|服务员,管家|1|1|11|227476|2|1.9|2
tran scend|超越|200988|53440277|35|288889|8|4.9|17
tran sis tor|晶体管|1|1|13|120230|3|2|3
tran sit|运输,通过,中转|1|1|11|75285|2|1.9|2
trans la te|翻译,转变|1|1|10|74375|1|2|9
trans pa rent|透明的,显而易见的|1|1|11|226806|2|1.9|2
in tact|未受损伤的|1640686|53535234|49|330079|16|5.3|18
in ter face|界面,接口,使连接|1|1|13|55934|2|2.3|2
in ter fere|干扰,介入|1|1|10|149432|1|2|9
in ter fe ren ce|干涉,无线电信号的干扰|1|1|9|87815|1|1.8|8
in ter ve ne|进入,干涉|172589|53440278|32|187529|6|4.9|18
con tem p late|凝视,冥思,盘算|1|1|13|266926|3|2|1
con tri ve|设计,设法做到|200988|53440279|35|272883|8|4.9|16
con ve nience|便利|1|1|13|108551|3|1.9|2
con ve nient|方便的,附近的|1|1|14|90962|4|1.9|2
con ver sa tion|会谈|37148|53440279|27|175619|5|4.2|13
con ver se ly|相反的|37148|53440280|27|160642|5|4.2|13
con ver sion|转换|1|1|9|60726|1|1.8|8
con vert|转化|1|1|10|37970|1|2|9
con vict|证明有罪,使服罪|41517|53440281|28|165505|5|4.4|15
con vic tion|深信,定罪|1|1|14|191831|4|1.9|1
con vince|使信服|1|1|9|73742|1|1.8|8
ro man ce|传奇|1|1|7|40188|1|1.4|6
ro man tic|浪漫的,不切实际的|1|1|10|38250|1|2|9
boun ce|弹起,解雇,反弹|90669|53440281|32|138858|6|4.9|15
bound|跳跃,被束缚,一定的|1|1|14|107511|4|1.9|1
boun da ry|分界线|1|1|9|33574|1|1.8|8
tra p|陷阱,诱捕|1|1|12|76478|2|2.1|3
tra sh|拙劣的材料,垃圾,摘叶|41517|53440282|28|180944|5|4.4|15
tra vel|旅行|1|1|9|41429|1|1.8|8
t ray|托盘|1|1|11|68207|2|1.9|5
woo den|木质的|1|1|2|1783|1|0.5|1
work|工作,产品,工厂|1|1|2|3913|1|0.5|1
work shop|车间,讲习班|1|1|9|37154|1|1.8|8
as|一样,当时候|1|1|2|3742|1|0.5|1
as cend|攀登,上升|90669|53440283|32|403046|6|4.9|16
as cer tain|查明|1|1|14|200435|4|1.8|4
cool|凉的,冷静的,变凉|1|1|2|5592|1|0.5|1
coo pe rate|合作|37148|53440283|27|505116|5|4.2|19
coo pe ra tive|合作的,合作社|168220|53440284|31|1226589|7|4.4|16
coor di na te|调节,坐标|107053|53440284|36|201854|8|5.1|13
co pe|对付,竞争|84115|53440285|30|176923|6|4.4|18
co py|复制品,本,仿效|1|1|2|12367|1|0.5|1
co py right|版权,获得版权|1|1|2|12182|1|0.5|1
co pper|铜制品,铜币|1|1|9|71469|2|1.3|3
cor d|绳索|1|1|13|302759|4|1.6|4
cor dial|热诚的,有兴奋作用的|41517|53440286|28|157973|5|4.4|13
co re|核心|1|1|8|33638|1|1.6|7
corn|玉米,庄家|1|1|14|73941|4|1.9|1
cor po ra tion|公司,法人|200988|53440286|35|454284|8|4.9|17
cor rect|正确的,改正|1|1|11|117553|3|1.6|5
cor re late|相互关联,相关的人|1|1|9|193205|2|1.4|5
cor res pond|相符的,类似的,通信|238125|53440287|40|331685|9|5.6|15
cor res pon den ce|通信,符合|1|1|12|142729|3|1.8|4
cor res pon dent|通信者|41517|53440287|28|175255|5|4.4|15
cor rode|损伤,腐蚀|205357|53440288|36|198997|8|5.1|16
cor rupt|堕落的,使堕落|41517|53440288|28|106833|5|4.4|16
di ve|潜水,跳水|1|1|12|75756|3|1.8|3
di vine|神的,极好的,猜测,占卜,神学家|33870|53440289|25|159797|5|3.8|12
di vor ce|离婚,断绝关系,分离|200988|53440290|35|322456|9|4.4|14
di zzy|眩晕的|1|1|10|68523|2|1.7|6
e vo ke|引起,产生|37148|53440290|27|153041|5|4.2|14
exa ct|确切的,要求|231571|53440291|38|407621|10|4.9|17
ex ceed|超过,越出|37148|53440292|27|120331|5|4.2|15
ex ceedingly|极端的,非常|172589|53440292|32|3503331|7|4.4|15
ex cel|擅长,超过|1|1|11|79476|3|1.6|4
ex cept|除之外|1|1|8|37891|1|1.5|7
ex ce p tion|例外|1|1|7|78087|1|1.4|6
ex cep tio nal|例外的|1|1|7|126170|1|1.4|6
ex cer pt|一部小说,摘要|231571|53440293|38|374128|10|4.9|17
ex cess|超越,过量的|1|1|2|4004|1|0.5|1
gum|胶水,口香糖|1|1|7|16379|1|1.4|6
gun|枪炮|1|1|7|14386|1|1.4|6
gut|胆量,肠,毁坏,本能的|34963|53440293|26|187018|5|4|13
in terim|在其间,暂时的|41517|53440294|28|235484|5|4.4|15
in ter me dia te|中间的,媒介物|1|1|9|78253|2|1.5|4
in ter mi ttent|间歇的,断断续续的|1|1|10|118832|3|1.4|2
in ter rupt|中断,打断|1|1|2|22076|1|0.4|1
in ter sec tion|相交,十字路口|1|1|14|239065|3|2.1|7
in ter val|间隔,休息|116883|53440295|38|253912|8|5.5|13
in ter view|采访,面试,接见|1|1|7|19992|1|1.4|6
lo yal|忠诚的|1|1|11|54905|3|1.6|4
lo yal ty|忠心|1|1|9|57801|2|1.5|4
lub ri cate|润滑|34963|53440295|26|291018|5|4|16
lu ck|运气,好运|1|1|2|2146|1|0.5|1
luc ky|幸运的|1|1|2|1598|1|0.5|1
moi st|潮湿的|1|1|10|52544|2|1.7|4
mois ture|湿度|1|1|10|37788|2|1.7|4
mo le cule|分子|214094|53440296|37|550350|10|4.7|15
mo men tum|动力,势头|205357|53440296|36|363780|9|4.8|16
mo nar ch|君主|100499|53440297|34|276967|8|4.7|13
mo ne ta ry|金融的|84115|53440297|30|296269|6|4.5|15
mo ni tor|班长,监控|1|1|6|32887|1|1.2|5
mo ni tor|班长,监控|1|1|2|51515|1|0.4|1
mons ter|怪物|37148|53440298|27|227686|5|4.1|13
mo nu ment|纪念碑|1|1|14|202588|4|1.7|3
p ri ck|一扎,刺孔,内疚|41517|53440299|28|881861|5|4.4|17
p ri de|自豪,使自豪|1|1|12|90154|2|2.1|3
p rie st|神父|42062|53440299|29|175849|5|4.6|13
p ri ze|奖金,诊视|1|1|11|74485|1|2.2|10
p ro ba bility|概率,可能性的|1|1|11|52169|1|2.2|10
p ro ba ble|很可能的,有希望的|1|1|15|93539|3|2.4|3
li ve ly|活泼的,生动的|1|1|11|29231|1|2.2|10
li ver|肝脏|1|1|12|33127|2|2.1|2
li ving|活着的,生计|1|1|11|49258|1|2.1|10
loaf|游荡,一条|1|1|13|68465|2|2.2|3
loan|贷款,借出|1|1|11|44132|1|2.2|10
lo bby|门廊|1|1|14|93854|3|2.2|3
lo co mo tive|火车头,运动的|1|1|12|80064|2|2.1|1
lo dge|门房,住宿|1|1|15|84203|4|2.1|2
lo f ty|高尚的,骄傲的,极高的|1|1|12|78697|1|2.3|11
log|原木,航海日志|1|1|12|810683|2|2.1|1
long|长的,渴望|1|1|11|40759|1|2.2|10
lon gi tu de|经度|1|1|10|80724|1|2|9
dis count|打折扣|1|1|10|166371|1|2|9
dis cou ra ge|使泄气|1|1|10|130248|1|2|9
dis creet|小心的|1|1|15|126587|4|2.1|4
dis cre pan cy|矛盾|1|1|12|180856|3|1.8|2
dis guise|假装,伪装|1|1|15|191066|4|2|2
dis gu st|厌恶,使反感|1|1|15|152558|4|2.1|2
dis like|不喜欢,厌恶|1|1|2|12035|1|0.5|1
dis may|惊慌,沮丧,使惊愕|1|1|15|112348|4|2|4
dis po sal|处理|41517|53440300|28|214116|5|4.4|15
dis pose|布置,安排|1|1|13|89870|3|2|4
dis po si tion|性情,倾向,安排|107053|53440300|36|234861|8|5.1|13
es ta te|地产,遗产|99406|53440301|33|518351|7|4.8|16
es teem|尊重,认为|90669|53440302|32|172346|6|5|15
e ter nal|永恒的|411932|53440302|55|517631|18|5.7|15
eva cua te|疏散的,撤离|1|1|16|156798|4|2.2|2
eva de|避开,逃避|1|1|11|55922|2|1.9|3
eva po rate|蒸发,消失|214094|53440303|37|441243|8|5.3|18
fond|喜爱的|1|1|11|37466|2|1.9|3
fool|笨蛋,玩弄|1|1|10|29211|1|2|9
foo li sh|愚蠢的|1|1|2|2160|1|0.5|1
foot|脚,走,付账,总计|1|1|10|19017|1|2|9
foot step|脚步|1|1|2|4484|1|0.5|1
mi st|薄雾|1|1|9|54929|1|1.8|8
mis take|错误,弄错|1|1|8|31551|1|1.6|7
mis tress|女主人,情妇|1|1|9|61940|1|1.8|8
mis understand|误解|1|1|10|54128|1|2|9
nui san ce|讨厌的人,麻烦的|86300|53440303|31|175908|7|4.4|17
numb|麻木的,使麻木|1|1|13|57056|3|2|2
nu me ri cal|数字的|1|1|12|128459|3|1.8|2
nu mer ous|许多的|1|1|9|57246|2|1.5|2
nur se ry|托儿所,繁殖场|43155|53440304|30|332154|5|4.7|18
nur ture|教养,培育,扶植,照顾,支持|1|1|15|506368|4|1.8|1
nut|坚果,螺帽,难题|1|1|13|52815|3|1.9|2
nu tri tion|营养|1|1|12|67764|2|2.1|3
ought|应当|1|1|12|54236|2|2.1|6
out break|爆发|1|1|10|45718|1|2|9
out door|室外的|1|1|2|2655|1|0.5|1
out fit|装配|1|1|10|45207|1|2|9
outing|外出|1|1|10|29180|1|2|9
out s kirts|郊区|1|1|10|50642|1|2|9
out standing|显著的|1|1|14|244892|3|2.2|2
re tail|零售|1|1|12|64549|2|2.1|2
re tain|保留|1|1|2|15576|1|0.4|1
re ten tion|保持,记忆力|1|1|10|88204|1|2|9
re tire|退休,撤退,就寝,使退休|1|1|11|51092|1|2.2|10
re tort|反驳|297107|53440305|46|485170|12|5.9|14
re treat|撤退|90669|53440305|32|148707|7|4.6|15
re trie ve|恢复,更正,拯救,想起|198803|53440306|58|1013693|17|6.8|13
re tro spect|回顾,追忆|172589|53440306|52|404127|14|6.5|13
re volt|反抗,叛乱|2|53173144|3|7914|1|0.7|2
re vo lu tion|革命,旋转|1|1|12|56047|2|2.1|5
re vo lu tio na ry|革命者,革命的|1|1|12|80164|3|1.8|1
re vol ve|旋转|1|1|13|101663|3|2|1
stal k|茎秆|1|1|14|78764|3|2.2|3
s tain|玷污,染色|1|1|15|80055|4|2.1|-1
s ta ke|树桩,赌注,股份|1|1|14|110477|3|2.1|2
s tale|不新鲜的,污浊的,过时的|1|1|15|116886|4|2|2
s tall|牛舍,货摊,熄火|43155|53440307|30|140082|5|4.7|15
s ta ple|订书钉,主要成分,主要的|408109|53440308|40|513930|11|5|14
s tam p|邮票,图章,标志,跺脚|84115|53440308|30|180221|6|4.5|13
s tare|凝视|1|1|9|47161|1|1.8|8
tra ge dy|悲剧,灾难|34963|53440309|26|157644|5|4|12
tra gic|悲剧的|83022|53440310|29|157827|6|4.3|14
tram|有轨电车|37148|53440310|27|104285|5|4.2|13
tram p|步行,流浪者|1|1|10|53621|2|1.7|2
bow|鞠躬,蝴蝶结|1|1|14|104845|4|1.9|2
bowel|肠,同情心|1|1|13|112405|3|2|2
bowl|碗|1|1|9|22385|1|1.8|8
bowling|保龄球|1|1|8|26482|1|1.6|7
boy cott|抵制|1|1|10|115567|3|1.4|2
con ta ct|接触,联系|84115|53440311|30|193059|6|4.4|14
con ta gious|接触传染的,富于感染力的|86300|53440311|31|209682|6|4.7|16
con tain|包含,控制|1|1|11|84484|3|1.6|2
con ta mi nate|玷污,毒害|66204|53460986|71|976104|26|6.7|10
s toop|俯身,自贬|1|1|14|111850|4|1.9|3
s torm|风暴,暴怒,猛攻|1|1|12|63458|4|1.5|1
stran ge|奇怪的,陌生的|1|1|14|240701|4|1.9|2
stran ger|陌生人|1|1|10|36021|2|1.7|4
stra p|皮带,捆绑|1|1|10|73431|2|1.7|4
s traw|稻草,吸管|1|1|14|154099|4|1.9|4
s traw be rry|草莓|1|1|7|24214|1|1.4|6
s tream|小河,一股,流出|34963|53440313|26|400348|5|4|16
s tream line|使效率更高,作用更大|1|1|2|5892|1|0.5|1
trial|审讯|42062|53440313|29|152055|5|4.6|14
trian gle|三角形,三角关系|1|1|2|6244|1|0.5|1
tri be|部落,族类|1|1|15|85250|4|2.1|2
tri bu te|贡品,颂词|1|1|9|32531|1|1.8|8
trick|诡计,技巧,戏弄|1|1|9|35961|1|1.8|8
trifle|琐事,少量,开玩笑,戏弄,浪费|407699|53440314|38|463683|11|5|14
trim|整齐的,整理,修剪|1|1|14|73765|3|2.2|3
trip|旅行,绊倒|1|1|12|26684|2|2.1|5
tri ple|三倍的|1|1|13|321180|2|2.2|2
world wide|全世界的,遍及世界各地|1|1|10|30329|1|2|9
worm|蠕虫,可怜虫|1|1|15|87009|4|2.1|2
worry|烦恼,对发愁,焦虑|1|1|10|23691|1|2|9
worse|更坏的,更差|1|1|9|18222|1|1.8|8
wound|伤口,使受伤|205357|53440315|36|467257|8|5|16
wrap|披肩,包裹,覆盖|100499|53440315|34|152736|7|5|17
wreck|遇难,残骸,破坏|90669|53440316|32|269840|7|4.6|15
as tro naut|宇航员|1|1|12|53878|2|2.1|3
as tro no my|天文学|1|1|12|44541|3|1.8|1
atom|原子|1|1|8|18656|1|1.6|7
b rea st|胸脯|41517|53440316|28|118671|5|4.4|16
b rea th|呼吸|1|1|2|3712|1|0.5|1
b rea the|呼吸|1|1|10|26058|1|2|9
b ree ze|微风|1|1|12|95808|4|1.5|2
b ri be|贿赂,收买|86300|53440317|31|126653|6|4.7|15
b ri dge|桥梁,桥牌|1|1|9|36554|1|1.8|8
b right|发光的,鲜明的,愉快的|1|1|11|103647|2|1.9|5
b ril liant|光辉的,卓越的|1|1|8|33864|1|1.6|7
b rim|边缘,注满|41517|53440317|28|109067|5|4.4|14
b ring|带来,引起|1|1|3|6709|1|0.7|2
cou ple|一对,夫妇,连接|1|1|2|3110|1|0.5|1
cou pon|优待券,订货单|408723|53440318|42|361442|12|5|14
cou rage|勇气|1|1|2|2784|1|0.5|1
cour se|课程,过程,航线,道菜|1|1|9|24572|1|1.7|8
cow|母牛,恐吓|1|1|8|15165|1|1.6|7
co ward|懦夫|1|1|11|52144|3|1.6|1
down town|在市区,市区的|1|1|10|48159|2|1.7|2
down|向下,直到,向下的,顺而下|1|1|8|22845|1|1.6|7
down ward|向下,下降的|1|1|9|30077|1|1.8|8
do ze|打瞌睡|1|1|12|49250|3|1.8|2
dra g|拖延|1|1|9|73740|1|1.8|8
dra gon|龙,凶恶的人|1|1|9|22008|1|1.8|8
drain|慢慢排去,渐渐耗尽,阴沟,用光|1|1|13|102737|4|1.6|3
dra stic|激烈的,严厉的|172589|53440319|32|170438|8|4.3|14
draw|拉,抽出,提取,平局|1|1|12|45197|3|1.8|3
draw back|缺点|1|1|11|40833|3|1.6|3
drawer|抽屉,开票人|1|1|12|45335|3|1.8|3
drawing|绘图|1|1|9|34701|1|1.7|8
ex hi bit|展出,表示,陈列品|1|1|11|41765|2|1.9|4
ex hi bi tion|展览会,陈列|1|1|8|84623|2|1.3|3
exile|流放,流亡,发配|102684|53440319|35|179055|7|5.1|16
exit|出口,退场,离去|25|53430294|12|38087|2|2.1|5
forum|论坛|214094|53440320|37|168103|8|5.2|18
for ward|向前,前部的,进步的,转交|1|1|2|2141|1|0.5|1
fos ter|培养,领养,养育者|408860|53440320|43|256681|13|5|14
foul|难闻的,可怕的,无礼的,暴风雨的,犯规的,犯规行为,弄脏|214094|53440321|37|215203|8|5.2|18
foun da tion|基础,基金|1|1|10|37195|2|1.8|6
foun tain|泉水|90669|53440321|32|188906|7|4.5|14
f ra c tion|碎片,分数|102684|53440322|35|646786|7|4.8|14
f ra c ture|裂缝,骨折,折断|34963|53440323|26|112928|5|4|14
f ra gile|易碎的,弱的|1|1|14|219481|4|1.6|2
f ra g ment|碎片|1|1|8|2758845|1|1.5|7
f ra g rant|香的|1|1|9|75878|1|1.7|8
mor tal|致命的,终有一死,凡人的|1|1|12|62594|3|1.8|5
mort ga ge|抵押|214094|53440323|37|404292|9|4.9|15
mo sai c|马赛克|1|1|8|65512|1|1.6|7
moss|苔藓|1|1|12|72936|2|2.1|5
hu g|热烈拥抱,紧抱|1|1|9|17407|1|1.8|8
hu ge|巨大的|1|1|3|11597|2|0.4|-1
hum|哼曲子,忙碌,发出臭味,臭味|1|1|9|27163|1|1.8|8
au c tion|拍卖|246862|53440324|41|320037|10|5.5|16
au dien ce|听众,会见|1|1|12|50955|2|2.1|4
au dio|音频|1|1|13|47766|3|2|3
au dit|审计,查账,旁听|231571|53440324|38|387262|10|4.9|16
au di to rium|听众席|1|1|13|149337|4|1.7|-1
au g ment|扩大|408723|53440325|42|349183|12|5.1|16
au ral|听觉的|86300|53440326|31|134699|6|4.7|15
au then tic|真实的|407085|53440326|36|307834|12|3.8|14
broad|广阔的,豁达的|1|1|13|63821|4|1.7|-1
broad cast|广播|1|1|2|1845|1|0.5|1
brook|小河,容忍|1|1|13|104033|3|1.9|4
b ruise|碰伤,受伤害|196141|53440327|44|343256|15|4.4|13
b ru sh|刷子,小冲突,轻触|1|1|2|78826|1|0.4|1
b ru tal|残酷的|86300|53440327|31|161213|6|4.7|16
bucket|水桶|34963|53440328|26|110678|5|4|12
bud|花苞,发芽|1|1|13|46282|3|2|3
bu ffet|自助餐,猛烈袭击,打击|1|1|10|53306|2|1.7|3
bug|臭虫,小毛病,窃听器,窃听|1|1|2|1582|1|0.5|1
cra ck|裂缝,爆裂声,破裂,最好的|1|1|16|104956|4|2.2|5
cra dle|摇篮,发源地|2|53036305|2|404806|1|1.9|1
cra ft|工艺,诡计,小船,精心制作|1|1|11|53490|3|1.6|5
cra sh|碰撞,失败,爆裂声|1|1|2|5970|1|0.5|1
cra zy|疯狂的|1|1|7|20553|1|1.4|6
c ream|奶油,精华|1|1|8|16833|1|1.6|7
c rea ture|生物|1|1|7|18162|1|1.4|6
c re den tials|资格,证件|1|1|12|257135|4|1.5|-1
c rawl|爬行,缓慢行进|34963|53440328|26|196997|5|4|18
c reep|爬行,蔓延|1|1|10|71041|3|1.4|5
c rew|全体船员,一群共同工作的人|1|1|10|1312130|3|1.4|3
dra ft|草稿,起草|1|1|5|49304|1|1|4
dread|畏惧,厌恶|1|1|17|213793|4|2.5|2
dress|服装,穿衣|1|1|2|5502|1|0.5|1
dri ft|漂流,随意|41517|53440329|28|97088|5|4.4|14
drill|联系,钻孔|1|1|11|54309|2|1.9|4
dri p|滴下,水滴|1|1|10|82587|2|1.7|2
dro p|点滴,微量,落下|1|1|8|18622|1|1.6|7
drought|旱灾|41517|53440330|28|133242|5|4.4|15
drown|溺死|33404|53460987|39|137177|7|6.1|10
drum|鼓,圆桶|1|1|11|37371|3|1.6|-1
ex pe di tion|探险队|238125|53440331|40|410442|10|5.2|20
ex pel|驱逐,把开除|1|1|13|75049|4|1.7|1
ex pend|花费,用光|1|1|2|5520|1|0.5|1
ex pen di ture|花费,支出|214094|53440331|37|229822|9|5|15
ex pen se|花费,消耗|1|1|2|2151|1|0.5|1
exp la na tion|解释|1|1|2|20183|1|0.5|1
exp li cit|明确的,坦率的|90669|53440332|32|226475|7|4.6|18
exp lo de|爆发|1|1|2|11948|1|0.5|1
exp lo sion|爆炸|1|1|2|7623|1|0.5|1
exp lo sive|爆发的,炸药|200988|53440332|35|224396|8|4.9|15
frame|框架,体制,给加框|1|1|8|20393|2|1.3|-1
frame work|构架|1|1|8|16828|1|1.6|7
fran chise|特许经营权,授予|231571|53440333|38|722237|10|4.9|15
frank|坦率的|1|1|10|28668|2|1.7|2
fraud|欺骗,骗子|37148|53440333|27|98736|5|4.2|13
free dom|自由|1|1|2|2658|1|0.5|1
free ze|结冰|1|1|9|24118|2|1.5|2
frei ght|货物|2|53085703|3|22336|1|0.7|2
fre quen cy|发生率,频繁|1|1|8|48831|2|1.2|-1
fre quent|频繁的,时常出没于|1|1|8|30660|1|1.6|7
fre sh|新的|1|1|7|19046|1|1.4|6
fri c tion|摩擦|195662|53440334|41|478527|11|5.1|15
s tri fe|斗争|198803|53440334|34|168151|9|4.4|15
s tri ve|努力,斗争|1|1|15|64386|4|2.1|6
s tru ggle|奋斗|1|1|10|43387|2|1.6|5
s trip|狭长带,剥去|41517|53440335|28|95913|5|4.3|15
s tri pe|条纹|1|1|13|46291|3|2|3
s tro ke|敲打,轻抚|205357|53440335|36|262586|9|4.8|15
s troll|漫步,闲逛|195117|53440336|40|271102|12|4.7|14
s trong|强壮的,强烈的|1|1|2|4888|1|0.5|1
s tu bborn|顽固的,准对付的|100499|53440336|34|139661|7|5|16
s tudio|播音室,制片厂|1|1|2|3628|1|0.5|1
s tuff|原料,物品,填满|1|1|14|58191|4|1.9|6
s tum ble|跌拌,蹒跚,结巴|86300|53440337|31|214551|6|4.7|16
